consumerID,Alter,Geschlecht,Einkommen,Informative Wahrnehmung,Frequenz,Zeitspanne vorherige E-Mail,Produktkauf,Öffnung vorherige E-Mail,Endgerät,emailID,Anzahl Wörter in Betreffzeile,Informationsgehalt,Personalisierung,Versandtag,Simulationszeit,Öffnung
4480,47,Weiblich,8150,-1.3,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4481,48,Weiblich,22296,-1.3,0,0,False,False,Desktop,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4482,41,Männlich,7881,0.19999999999999998,0,0,False,False,Desktop,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4483,42,Männlich,5797,0.7,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4484,29,Weiblich,4954,0.4,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4485,45,Männlich,5983,-0.4999999999999999,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4486,30,Männlich,8772,0.19999999999999998,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4487,29,Weiblich,9117,-0.1,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4488,44,Weiblich,16100,-1.3,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4489,31,Männlich,3463,0.3,0,0,False,False,Desktop,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4490,27,Männlich,3260,0.3,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4491,28,Männlich,8653,0.19999999999999998,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4492,54,Weiblich,12366,-1.3,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4493,48,Weiblich,8602,-1.3,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4494,33,Männlich,6196,0.7,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4495,58,Männlich,8436,-0.9999999999999999,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4496,44,Männlich,4664,-0.4999999999999999,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4497,26,Männlich,17911,0.19999999999999998,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4498,38,Weiblich,17522,-0.1,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4499,37,Männlich,7604,0.19999999999999998,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4500,33,Männlich,4980,0.7,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4501,51,Männlich,12052,-0.9999999999999999,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4502,52,Männlich,11469,-0.9999999999999999,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4503,53,Männlich,15474,-0.9999999999999999,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4504,25,Männlich,2546,0.3,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4505,37,Weiblich,8011,-0.1,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4506,52,Männlich,15008,-0.9999999999999999,0,0,False,False,Desktop,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4507,27,Männlich,3000,0.3,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4508,44,Männlich,9110,-0.9999999999999999,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4509,47,Männlich,8350,-0.9999999999999999,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4510,57,Männlich,20603,-0.9999999999999999,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4511,38,Männlich,5436,0.7,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4512,44,Weiblich,13152,-1.3,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4513,32,Männlich,7902,0.19999999999999998,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4514,38,Männlich,4017,0.7,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4515,34,Weiblich,7242,0.4,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4516,26,Weiblich,5121,0.4,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4517,30,Männlich,11041,0.19999999999999998,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4518,46,Weiblich,13017,-1.3,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4519,46,Männlich,8990,-0.9999999999999999,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4520,34,Männlich,7469,0.7,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4521,51,Männlich,3814,-0.4999999999999999,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4522,35,Weiblich,6221,0.4,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4523,38,Männlich,5578,0.7,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4524,39,Weiblich,7916,-0.1,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4525,53,Weiblich,10669,-1.3,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4526,32,Weiblich,4824,0.4,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4527,37,Männlich,5671,0.7,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4528,38,Männlich,15268,0.19999999999999998,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4529,49,Weiblich,9002,-1.3,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4530,41,Weiblich,5763,0.4,0,0,False,False,Desktop,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4531,44,Weiblich,10336,-1.3,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4532,59,Männlich,5870,-0.4999999999999999,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4533,33,Weiblich,8980,-0.1,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4534,32,Männlich,8082,0.19999999999999998,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4535,34,Männlich,7937,0.19999999999999998,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4536,39,Männlich,5363,0.7,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4537,44,Männlich,6358,-0.4999999999999999,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4538,40,Weiblich,5359,0.4,0,0,False,False,Desktop,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4539,23,Weiblich,3477,0.0,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4540,37,Männlich,5165,0.7,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4541,32,Weiblich,17854,-0.1,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4542,44,Männlich,14878,-0.9999999999999999,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4543,31,Weiblich,6881,0.4,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4544,57,Männlich,16196,-0.9999999999999999,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4545,53,Männlich,9535,-0.9999999999999999,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4546,27,Weiblich,4784,0.4,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4547,48,Weiblich,12779,-1.3,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4548,61,Männlich,12474,-0.9999999999999999,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4549,27,Männlich,7852,0.19999999999999998,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4550,48,Männlich,18211,-0.9999999999999999,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4551,51,Männlich,9769,-0.9999999999999999,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4552,35,Männlich,8163,0.19999999999999998,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4553,31,Männlich,5029,0.7,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4554,52,Weiblich,9815,-1.3,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4555,38,Weiblich,21499,-0.1,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4556,52,Männlich,13298,-0.9999999999999999,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4557,46,Männlich,12308,-0.9999999999999999,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4558,42,Männlich,11992,0.19999999999999998,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4559,47,Männlich,19465,-0.9999999999999999,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4560,41,Männlich,15870,0.19999999999999998,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4561,39,Weiblich,4910,0.4,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4562,26,Weiblich,3687,0.0,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4563,44,Männlich,11783,-0.9999999999999999,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4564,30,Männlich,2839,0.3,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4565,29,Weiblich,3943,0.4,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4566,26,Weiblich,6880,0.4,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4567,32,Weiblich,7314,0.4,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4568,37,Weiblich,14840,-0.1,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4569,52,Männlich,17981,-0.9999999999999999,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4570,35,Männlich,4421,0.7,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4571,45,Männlich,6842,-0.4999999999999999,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4572,44,Weiblich,8625,-1.3,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4573,35,Weiblich,7293,0.4,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4574,52,Männlich,9829,-0.9999999999999999,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4575,26,Männlich,5089,0.7,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4576,45,Männlich,10468,-0.9999999999999999,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4577,52,Männlich,19404,-0.9999999999999999,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4578,53,Männlich,32754,-0.9999999999999999,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4579,28,Männlich,3414,0.3,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4580,57,Weiblich,11925,-1.3,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4581,60,Männlich,20840,-0.9999999999999999,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4582,52,Männlich,12552,-0.9999999999999999,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4583,45,Männlich,3649,-0.8999999999999999,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4584,28,Weiblich,3352,0.0,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4585,33,Männlich,6558,0.7,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4586,31,Männlich,4249,0.7,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4587,33,Weiblich,3885,0.4,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4588,31,Männlich,6408,0.7,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4589,42,Männlich,11389,0.19999999999999998,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4590,52,Männlich,5351,-0.4999999999999999,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4591,39,Männlich,5125,0.7,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4592,37,Männlich,7918,0.19999999999999998,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4593,35,Weiblich,5311,0.4,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4594,38,Männlich,9564,0.19999999999999998,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4595,64,Männlich,9985,-0.9999999999999999,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4596,25,Männlich,7352,0.7,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4597,24,Männlich,3949,0.7,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4598,44,Weiblich,21722,-1.3,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4599,48,Weiblich,17861,-1.3,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4600,46,Männlich,31543,-0.9999999999999999,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4601,40,Weiblich,6607,0.4,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4602,51,Weiblich,11451,-1.3,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4603,28,Weiblich,5339,0.4,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4604,35,Weiblich,10989,-0.1,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4605,48,Weiblich,17408,-1.3,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4606,47,Männlich,19629,-0.9999999999999999,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4607,38,Männlich,7802,0.19999999999999998,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4608,36,Weiblich,6187,0.4,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4609,50,Männlich,9981,-0.9999999999999999,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4610,41,Männlich,7842,0.19999999999999998,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4611,36,Männlich,2463,0.3,0,0,False,False,Desktop,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4612,23,Männlich,3107,0.3,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4613,59,Weiblich,22782,-1.3,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4614,39,Männlich,20631,0.19999999999999998,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4615,43,Weiblich,15586,-0.1,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4616,33,Männlich,5799,0.7,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4617,35,Männlich,8643,0.19999999999999998,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4618,41,Männlich,10651,0.19999999999999998,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4619,41,Weiblich,3265,0.0,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4620,50,Männlich,4343,-0.4999999999999999,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4621,40,Weiblich,9856,-0.1,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4622,66,Weiblich,25035,-1.3,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4623,36,Weiblich,17286,-0.1,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4624,34,Männlich,12938,0.19999999999999998,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4625,40,Weiblich,9123,-0.1,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4626,28,Weiblich,5548,0.4,0,0,False,False,Desktop,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4627,49,Männlich,17090,-0.9999999999999999,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4628,35,Männlich,9265,0.19999999999999998,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4629,43,Männlich,5809,0.7,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4630,43,Weiblich,11531,-0.1,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4631,38,Männlich,6124,0.7,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4632,37,Weiblich,2833,0.0,0,0,False,False,Desktop,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4633,50,Weiblich,18032,-1.3,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4634,30,Männlich,9555,0.19999999999999998,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4635,45,Männlich,10149,-0.9999999999999999,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4636,34,Weiblich,8568,-0.1,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4637,30,Männlich,8275,0.19999999999999998,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4638,40,Männlich,6870,0.7,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4639,30,Männlich,4059,0.7,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4640,46,Männlich,16975,-0.9999999999999999,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4641,55,Männlich,16080,-0.9999999999999999,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4642,58,Männlich,15196,-0.9999999999999999,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4643,41,Männlich,11648,0.19999999999999998,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4644,65,Weiblich,6501,-0.7999999999999999,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4645,30,Männlich,11886,0.19999999999999998,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4646,64,Männlich,5309,-0.4999999999999999,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4647,34,Weiblich,4973,0.4,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4648,43,Weiblich,14585,-0.1,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4649,58,Weiblich,12822,-1.3,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4650,61,Weiblich,11715,-1.3,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4651,54,Weiblich,22387,-1.3,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4652,36,Weiblich,2288,0.0,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4653,36,Weiblich,5824,0.4,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4654,27,Männlich,14559,0.19999999999999998,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4655,43,Männlich,12296,0.19999999999999998,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4656,37,Männlich,6421,0.7,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4657,24,Männlich,4463,0.7,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4658,40,Männlich,23929,0.19999999999999998,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4659,35,Männlich,10949,0.19999999999999998,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4660,25,Weiblich,4517,0.4,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4661,53,Weiblich,14625,-1.3,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4662,36,Männlich,5000,0.7,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4663,65,Männlich,11895,-0.9999999999999999,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4664,27,Männlich,2791,0.3,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4665,27,Männlich,7533,0.7,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4666,43,Männlich,7248,0.7,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4667,46,Weiblich,8047,-1.3,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4668,41,Männlich,6265,0.7,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4669,25,Männlich,2435,0.3,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4670,39,Männlich,5313,0.7,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4671,33,Männlich,4023,0.7,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4672,23,Männlich,5963,0.7,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4673,74,Männlich,21902,-0.9999999999999999,0,0,False,False,Desktop,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4674,46,Weiblich,22463,-1.3,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4675,39,Männlich,6318,0.7,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4676,46,Weiblich,18572,-1.3,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
4677,53,Männlich,10201,-0.9999999999999999,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
